x,y,z,ux,uy,uz,sxx,syy,szz,sxy,sxz,syz,zone_id
0.9,0.1,0.3,0.00859028528498796,0.0,0.003228305602939503,-9.871302817267171,-9.945543508076303,-9.856414723113348,-1.3764101988636858e-05,0.005463483078818255,-1.9906395452175145e-06,55
1.1,0.1,0.3,0.010324197886777235,0.0,0.003376752495741442,-9.875254012089862,-9.945504230626337,-9.852267141040626,-6.022325651319106e-06,0.006690307495099447,8.73407368544527e-07,56
1.3,0.1,0.3,0.01195212218822874,0.0,0.003557800960378464,-9.880027044070577,-9.945441880286449,-9.847182357362108,1.2865498176177908e-05,0.007987815682161626,2.9928457877616365e-06,57
1.5,0.1,0.3,0.013452558609821063,0.0,0.0037739120402133647,-9.885729928347285,-9.94536559508233,-9.841098047063388,1.669155687433562e-05,0.009307929483848974,1.1372797678172541e-06,58
1.6999999999999997,0.1,0.3,0.01480397907565388,0.0,0.004026181149431325,-9.892248205792887,-9.94524135204623,-9.83395855444169,9.651994773271091e-06,0.010649276326472097,1.191586922028636e-06,59
1.9,0.1,0.3,0.015983418547227863,0.0,0.0043166479489368074,-9.899824521688183,-9.945121307698535,-9.825782016805112,1.042593230980738e-05,0.012037789812311274,1.5237447921536092e-06,60
2.0999999999999996,0.1,0.3,0.016967605790063768,0.0,0.004646643799213779,-9.908198212270648,-9.944923409211528,-9.816418833787736,7.741080736248642e-06,0.013434783919016244,-2.18946757674235e-08,61
2.3,0.1,0.3,0.017733589243568368,0.0,0.005017509776286277,-9.917592839444527,-9.944698281226758,-9.80589856669289,2.191561499960952e-05,0.014887416934585297,1.3478615364963635e-06,62
2.5000000000000004,0.1,0.3,0.01825832384602721,0.0,0.005430605813644781,-9.927746186933563,-9.944362360801986,-9.794065617076894,1.1108039557516353e-05,0.016303851819965524,3.3761285845305536e-06,63
2.7,0.1,0.3,0.01851773510006138,0.0,0.005884525559311525,-9.939000115686076,-9.944000891310527,-9.781004340866875,5.741421509052839e-06,0.01761489004507907,1.7411310937608164e-06,64
2.9000000000000004,0.1,0.3,0.018488505659233167,0.0,0.006376660378488448,-9.950979820516904,-9.943548469431741,-9.76676252664515,2.320508025298533e-05,0.01876910690945571,8.840341567168051e-07,65
3.0999999999999996,0.1,0.3,0.018150177709747955,0.0,0.006902105170851936,-9.963836280119178,-9.943078747957554,-9.75155745966892,2.3735502585298495e-05,0.019618334544801868,6.981634814177877e-06,66
3.3,0.1,0.3,0.017485990132173675,0.0,0.007451930813530143,-9.977130599442322,-9.942538491352032,-9.73556185731793,2.5201286135866762e-05,0.02011885737279363,4.266240986767188e-06,67
3.5,0.1,0.3,0.01648651381188633,0.0,0.008014674811306783,-9.990661612786823,-9.94196459207448,-9.719161347592577,2.0900021785820133e-05,0.020193457116454778,2.038125276635719e-06,68
3.7,0.1,0.3,0.01514915643434782,0.0,0.008574059775761428,-10.004149045690022,-9.94139127361943,-9.702807322407914,1.7033505690245593e-05,0.019646198913255957,8.686624394441973e-06,69
3.9,0.1,0.3,0.013481480286110428,0.0,0.009110208563969662,-10.017034065963314,-9.940807781782915,-9.68700484295207,-1.0319648324040943e-05,0.018444865355790062,4.698602269930899e-06,70
4.1,0.1,0.3,0.01150362838985343,0.0,0.009603414377219772,-10.028856019245143,-9.940249486928037,-9.672391415395644,-2.4698380555408495e-05,0.016493247244020178,-1.4249146332907904e-06,71
4.3,0.1,0.3,0.009247709290413198,0.0,0.0100328343357896,-10.039164017616006,-9.939764661192553,-9.659659288347493,-2.53501424409466e-05,0.013787659098840194,7.594437195107999e-08,72
4.500000000000001,0.1,0.3,0.006758565181145865,0.0,0.010377574685808588,-10.0474099548922,-9.939372710345042,-9.64945359683349,-2.268318006493332e-05,0.010405237220025294,1.4364142828641215e-06,73
